"Kod";"Nazwa";"Rodzaje obiektow";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
0000000;"POLSKA";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2015";;"%";""
0000000;"POLSKA";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2016";;"%";""
0000000;"POLSKA";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2017";;"%";""
0000000;"POLSKA";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2018";;"%";""
0000000;"POLSKA";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2019";;"%";""
0000000;"POLSKA";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2020";;"%";""
0000000;"POLSKA";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2021";;"%";""
0000000;"POLSKA";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2022";;"%";""
0000000;"POLSKA";"hostele";"2002";;"%";""
0000000;"POLSKA";"hostele";"2003";;"%";""
0000000;"POLSKA";"hostele";"2004";;"%";""
0000000;"POLSKA";"hostele";"2005";;"%";""
0000000;"POLSKA";"hostele";"2006";;"%";""
0000000;"POLSKA";"hostele";"2007";;"%";""
0000000;"POLSKA";"hostele";"2008";;"%";""
0000000;"POLSKA";"hostele";"2009";32.32;"%";""
0000000;"POLSKA";"hostele";"2010";39.20;"%";""
0000000;"POLSKA";"hostele";"2011";36.4;"%";""
0000000;"POLSKA";"hostele";"2012";39.7;"%";""
0000000;"POLSKA";"hostele";"2013";40.4;"%";""
0000000;"POLSKA";"hostele";"2014";45.6;"%";""
0000000;"POLSKA";"hostele";"2015";48.7;"%";""
0000000;"POLSKA";"hostele";"2016";46.6;"%";""
0000000;"POLSKA";"hostele";"2017";48.9;"%";""
0000000;"POLSKA";"hostele";"2018";47.4;"%";""
0000000;"POLSKA";"hostele";"2019";46.9;"%";""
0000000;"POLSKA";"hostele";"2020";30.7;"%";""
0000000;"POLSKA";"hostele";"2021";36.0;"%";""
0000000;"POLSKA";"hostele";"2022";46.4;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2002";14.00;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2003";;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2004";;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2005";;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2006";;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2007";;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2008";;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2009";;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2010";;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2011";;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2012";12.6;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2013";11.0;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2014";10.9;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2015";12.5;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2016";13.7;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2017";14.8;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2018";15.3;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2019";15.7;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2020";14.2;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2021";17.3;"%";""
0000000;"POLSKA";"kwatery agroturystyczne";"2022";16.7;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2002";71.10;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2003";65.50;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2004";66.68;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2005";69.75;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2006";73.46;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2007";73.80;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2008";77.75;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2009";80.65;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2010";73.05;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2011";73.7;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2012";74.8;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2013";74.9;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2014";77.6;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2015";78.0;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2016";77.8;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2017";77.5;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2018";79.6;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2019";79.6;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2020";54.5;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2021";61.9;"%";""
0000000;"POLSKA";"zakłady uzdrowiskowe";"2022";73.9;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2002";26.70;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2003";26.60;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2004";26.44;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2005";27.08;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2006";28.84;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2007";31.59;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2008";32.13;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2009";30.29;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2010";28.78;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2011";27.0;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2012";26.0;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2013";26.8;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2014";27.1;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2015";28.1;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2016";28.8;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2017";30.9;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2018";30.7;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2019";30.0;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2020";20.1;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2021";23.2;"%";""
0000000;"POLSKA";"pozostałe obiekty niesklasyfikowane";"2022";28.0;"%";""
0000000;"POLSKA";"pokoje gościnne";"2002";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2003";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2004";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2005";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2006";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2007";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2008";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2009";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2010";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2011";;"%";""
0000000;"POLSKA";"pokoje gościnne";"2012";18.9;"%";""
0000000;"POLSKA";"pokoje gościnne";"2013";19.5;"%";""
0000000;"POLSKA";"pokoje gościnne";"2014";20.7;"%";""
0000000;"POLSKA";"pokoje gościnne";"2015";22.6;"%";""
0000000;"POLSKA";"pokoje gościnne";"2016";24.2;"%";""
0000000;"POLSKA";"pokoje gościnne";"2017";26.0;"%";""
0000000;"POLSKA";"pokoje gościnne";"2018";26.6;"%";""
0000000;"POLSKA";"pokoje gościnne";"2019";26.8;"%";""
0000000;"POLSKA";"pokoje gościnne";"2020";21.8;"%";""
0000000;"POLSKA";"pokoje gościnne";"2021";25.3;"%";""
0000000;"POLSKA";"pokoje gościnne";"2022";27.0;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2002";29.50;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2003";29.00;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2004";30.48;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2005";31.38;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2006";32.74;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2007";34.10;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2008";32.44;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2009";30.42;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2010";29.11;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2011";29.8;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2012";28.7;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2013";29.5;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2014";30.9;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2015";33.1;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2016";36.2;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2017";36.9;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2018";38.4;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2019";39.4;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2020";26.3;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2021";30.3;"%";""
0200000;"DOLNOŚLĄSKIE";"ogółem";"2022";38.8;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2002";26.10;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2003";28.70;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2004";32.55;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2005";34.83;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2006";35.51;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2007";36.39;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2008";33.47;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2009";30.44;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2010";30.14;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2011";31.0;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2012";30.4;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2013";30.7;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2014";30.9;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2015";33.2;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2016";37.0;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2017";37.7;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2018";39.9;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2019";41.4;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2020";27.6;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2021";31.3;"%";""
0200000;"DOLNOŚLĄSKIE";"obiekty hotelowe razem";"2022";40.0;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2002";26.90;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2003";29.90;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2004";34.06;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2005";37.12;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2006";37.97;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2007";38.65;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2008";35.42;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2009";31.68;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2010";31.51;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2011";32.1;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2012";31.8;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2013";33.1;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2014";32.8;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2015";35.1;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2016";39.0;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2017";39.8;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2018";42.9;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2019";44.6;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2020";28.3;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2021";32.5;"%";""
0200000;"DOLNOŚLĄSKIE";"hotele";"2022";41.8;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2002";31.20;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2003";27.60;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2004";29.41;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2005";38.16;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2006";42.13;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2007";40.73;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2008";32.12;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2009";25.47;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2010";27.35;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2011";24.9;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2012";25.2;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2013";18.0;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2014";16.5;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2015";17.1;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2016";20.3;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2017";22.7;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2018";24.3;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2019";28.5;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2020";15.9;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2021";17.1;"%";""
0200000;"DOLNOŚLĄSKIE";"motele";"2022";41.4;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2002";18.80;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2003";19.00;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2004";21.31;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2005";24.21;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2006";23.61;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2007";22.25;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2008";22.84;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2009";21.58;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2010";21.14;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2011";21.1;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2012";20.9;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2013";19.1;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2014";19.7;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2015";21.3;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2016";26.1;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2017";27.5;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2018";27.4;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2019";27.5;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2020";18.3;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2021";19.4;"%";""
0200000;"DOLNOŚLĄSKIE";"pensjonaty";"2022";23.7;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2002";;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2003";;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2004";32.05;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2005";27.48;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2006";27.13;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2007";32.61;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2008";30.15;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2009";29.65;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2010";29.64;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2011";31.5;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2012";28.6;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2013";25.7;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2014";27.0;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2015";29.3;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2016";33.0;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2017";33.2;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2018";32.3;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2019";33.0;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2020";28.8;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2021";30.6;"%";""
0200000;"DOLNOŚLĄSKIE";"inne obiekty hotelowe";"2022";38.2;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2002";31.00;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2003";29.20;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2004";29.00;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2005";28.81;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2006";30.37;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2007";31.92;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2008";31.42;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2009";30.39;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2010";27.80;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2011";28.0;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2012";26.8;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2013";28.0;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2014";30.8;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2015";33.0;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2016";35.0;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2017";35.7;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2018";36.1;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2019";36.2;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2020";24.0;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2021";28.3;"%";""
0200000;"DOLNOŚLĄSKIE";"pozostałe obiekty razem";"2022";36.1;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2002";20.20;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2003";33.00;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2004";29.42;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2005";36.64;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2006";36.40;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2007";38.00;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2008";33.85;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2009";32.28;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2010";31.92;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2011";35.0;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2012";34.7;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2013";30.6;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2014";27.8;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2015";31.0;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2016";29.9;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2017";36.3;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2018";42.8;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2019";32.1;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2020";23.7;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2021";23.8;"%";""
0200000;"DOLNOŚLĄSKIE";"domy wycieczkowe";"2022";26.5;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2002";13.80;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2003";12.90;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2004";11.00;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2005";10.98;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2006";12.04;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2007";14.43;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2008";12.81;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2009";15.07;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2010";15.95;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2011";15.1;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2012";14.4;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2013";14.4;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2014";14.4;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2015";17.2;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2016";21.3;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2017";28.6;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2018";26.2;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2019";31.3;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2020";21.9;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2021";18.4;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska";"2022";28.3;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2002";25.80;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2003";25.30;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2004";29.87;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2005";33.88;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2006";32.83;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2007";28.33;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2008";26.42;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2009";27.46;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2010";30.30;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2011";29.1;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2012";29.2;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2013";22.9;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2014";23.7;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2015";31.3;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2016";33.7;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2017";33.4;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2018";34.9;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2019";34.5;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2020";17.2;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2021";10.0;"%";""
0200000;"DOLNOŚLĄSKIE";"schroniska młodzieżowe";"2022";22.3;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2002";;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2003";;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2004";25.06;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2005";24.62;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2006";26.00;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2007";26.14;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2008";22.26;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2009";21.61;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2010";19.56;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2011";17.7;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2012";14.1;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2013";15.6;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2014";15.7;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2015";16.2;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2016";18.0;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2017";19.8;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2018";19.9;"%";""
0200000;"DOLNOŚLĄSKIE";"szkolne schroniska młodzieżowe";"2019";17.6;"%";""
